object_category,object_type,price_display,price_display_type,price_unit,number_of_rooms,floor,is_furnished,is_temporary,is_selling_furniture,zipcode,city,latitude,longitude,year_built,year_renovated,moving_date_type,reserved,livingspace
0,0,2793.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,8004,1735,47.3769355,8.5326062,39.479863068868326,39.479863068868326,0,0.0,24.0
0,0,2170.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,8004,1735,47.3769355,8.5326062,39.479863068868326,39.479863068868326,0,0.0,15.0
0,0,2792.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,8004,1735,47.3769355,8.5326062,39.479863068868326,39.479863068868326,0,0.0,21.0
0,0,3830.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,8004,1735,47.3769355,8.5326062,39.479863068868326,39.479863068868326,0,0.0,30.0
0,0,4453.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,8004,1735,47.3769355,8.5326062,39.479863068868326,39.479863068868326,0,0.0,41.0
0,0,4246.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,8004,1735,47.3769355,8.5326062,39.479863068868326,39.479863068868326,0,0.0,43.0
0,0,4246.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,8004,1735,47.3769355,8.5326062,39.479863068868326,39.479863068868326,0,0.0,36.0
0,0,3208.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,8005,1735,47.3874151,8.5196931,39.479863068868326,39.479863068868326,0,0.0,80.0
0,0,4235.0,1,0,3.0,0.0,0.0,0.0,0.0,8005,1735,47.3874151,8.5196931,39.479863068868326,39.479863068868326,0,0.0,80.0
0,0,3934.0,1,0,2.0,0.0,0.0,0.0,0.0,8045,1735,47.3622505,8.5222218,39.479863068868326,39.479863068868326,0,0.0,41.0
0,0,4827.0,1,0,2.0,0.0,0.0,0.0,0.0,8045,1735,47.3622505,8.5222218,39.479863068868326,39.479863068868326,0,0.0,57.0
0,0,3519.0,1,0,2.0,0.0,0.0,0.0,0.0,8045,1735,47.3622505,8.5222218,39.479863068868326,39.479863068868326,0,0.0,32.0
0,0,3519.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,8045,1735,47.3622505,8.5222218,39.479863068868326,39.479863068868326,0,0.0,29.0
0,0,3104.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,8045,1735,47.3622505,8.5222218,39.479863068868326,39.479863068868326,0,0.0,31.0
0,0,4038.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,8045,1735,47.3622505,8.5222218,39.479863068868326,39.479863068868326,0,0.0,45.0
0,0,5180.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,8045,1735,47.3622505,8.5222218,39.479863068868326,39.479863068868326,0,0.0,70.0
0,0,4038.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,8045,1735,47.3622505,8.5222218,39.479863068868326,39.479863068868326,0,0.0,38.0
0,0,2481.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,8045,1735,47.3622505,8.5222218,39.479863068868326,39.479863068868326,0,0.0,18.0
0,0,3000.0,1,0,3.325171821305842,0.0,0.0,0.0,0.0,8045,1735,47.3622505,8.5222218,39.479863068868326,39.479863068868326,0,0.0,26.0
